Date,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,CBSA Name,State FIPS Code,State,County FIPS Code,County
7/26/2022,4,3.9,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
7/27/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
7/28/2022,4,6.8,ug/m3 LC,38,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
7/29/2022,4,6.6,ug/m3 LC,37,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
7/30/2022,4,3.8,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
7/31/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/1/2022,4,5,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/2/2022,4,6,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/3/2022,4,4.6,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/4/2022,4,6.4,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/5/2022,4,7.3,ug/m3 LC,41,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/6/2022,4,5.3,ug/m3 LC,29,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/7/2022,4,5.5,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/8/2022,4,7.2,ug/m3 LC,40,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/9/2022,4,3.9,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/10/2022,4,3.7,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/11/2022,4,4.9,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/12/2022,4,3.5,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/13/2022,4,3.9,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/14/2022,4,4.4,ug/m3 LC,24,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/15/2022,4,5.6,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/16/2022,4,5.5,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/17/2022,4,6.5,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/18/2022,4,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/19/2022,4,8.6,ug/m3 LC,48,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/20/2022,4,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/21/2022,4,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/22/2022,4,4.1,ug/m3 LC,23,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/23/2022,4,3.8,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/24/2022,4,7.7,ug/m3 LC,43,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/25/2022,4,9.1,ug/m3 LC,51,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/26/2022,4,7.5,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/27/2022,4,5.6,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/28/2022,4,6.5,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/29/2022,4,8.3,ug/m3 LC,46,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/30/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
8/31/2022,4,6.1,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/1/2022,4,3.5,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/2/2022,4,3.5,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/3/2022,4,5.8,ug/m3 LC,32,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/4/2022,4,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/5/2022,4,3.6,ug/m3 LC,20,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/6/2022,4,1.8,ug/m3 LC,10,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/7/2022,4,2.6,ug/m3 LC,14,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/8/2022,4,3.6,ug/m3 LC,20,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/9/2022,4,5.6,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/10/2022,4,7.4,ug/m3 LC,41,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/11/2022,4,6.5,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/12/2022,4,3.9,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/13/2022,4,4.5,ug/m3 LC,25,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/14/2022,4,6.4,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/15/2022,4,2.4,ug/m3 LC,13,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/16/2022,4,2.8,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/17/2022,4,6.4,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/18/2022,4,11.1,ug/m3 LC,55,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/19/2022,4,8,ug/m3 LC,44,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/20/2022,4,4,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/21/2022,4,7.2,ug/m3 LC,40,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/22/2022,4,3,ug/m3 LC,17,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/23/2022,4,2.9,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/24/2022,4,5.1,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/25/2022,4,4.6,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/26/2022,4,2.6,ug/m3 LC,14,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/27/2022,4,2.2,ug/m3 LC,12,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/28/2022,4,3.2,ug/m3 LC,18,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/29/2022,4,3.3,ug/m3 LC,18,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
9/30/2022,4,3.9,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/1/2022,4,4.2,ug/m3 LC,23,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/2/2022,4,3.8,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/3/2022,4,3.5,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/4/2022,4,5,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/5/2022,4,5.4,ug/m3 LC,30,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/6/2022,4,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/7/2022,4,4.9,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/8/2022,4,2.6,ug/m3 LC,14,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/9/2022,4,4.6,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/10/2022,4,5.6,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/11/2022,4,7,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/12/2022,4,8.1,ug/m3 LC,45,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/13/2022,4,6.2,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/14/2022,4,6.9,ug/m3 LC,38,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/15/2022,4,6.2,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/16/2022,4,5.7,ug/m3 LC,32,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/17/2022,4,7.3,ug/m3 LC,41,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/18/2022,4,2.9,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/19/2022,4,2.9,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/20/2022,4,4.8,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/21/2022,4,6.2,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/22/2022,4,6.9,ug/m3 LC,38,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/23/2022,4,8.1,ug/m3 LC,45,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/24/2022,4,8.2,ug/m3 LC,46,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/25/2022,4,4.2,ug/m3 LC,23,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/26/2022,4,3.7,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/27/2022,4,2.1,ug/m3 LC,12,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/28/2022,4,5,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/29/2022,4,6.1,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/30/2022,4,6.2,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
10/31/2022,4,7.1,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/1/2022,4,10.8,ug/m3 LC,54,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/2/2022,4,18.7,ug/m3 LC,69,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/3/2022,4,10.7,ug/m3 LC,54,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/4/2022,4,7.1,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/5/2022,4,6.2,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/6/2022,4,6.8,ug/m3 LC,38,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/7/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/8/2022,4,2.7,ug/m3 LC,15,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/9/2022,4,4,ug/m3 LC,22,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/10/2022,4,6.1,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/11/2022,4,5,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/12/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/13/2022,4,3.2,ug/m3 LC,18,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/14/2022,4,3,ug/m3 LC,17,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/15/2022,4,4.8,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/16/2022,4,6.4,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/17/2022,4,5.4,ug/m3 LC,30,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/18/2022,4,7.9,ug/m3 LC,44,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/19/2022,4,6.5,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/20/2022,4,3.5,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/21/2022,4,4.9,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/22/2022,4,9.8,ug/m3 LC,52,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/23/2022,4,14.9,ug/m3 LC,62,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/24/2022,4,15.9,ug/m3 LC,64,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/25/2022,4,8,ug/m3 LC,44,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/26/2022,4,3.6,ug/m3 LC,20,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/27/2022,4,5.4,ug/m3 LC,30,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/28/2022,4,2.8,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/29/2022,4,6.3,ug/m3 LC,35,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
11/30/2022,4,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/1/2022,4,3.7,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/2/2022,4,7.1,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/3/2022,4,4.1,ug/m3 LC,23,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/4/2022,4,6,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/5/2022,4,6.3,ug/m3 LC,35,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/6/2022,4,10.3,ug/m3 LC,53,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/7/2022,4,9.7,ug/m3 LC,52,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/8/2022,4,8.7,ug/m3 LC,48,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/9/2022,4,6.6,ug/m3 LC,37,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/10/2022,4,8.6,ug/m3 LC,48,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/11/2022,4,8.3,ug/m3 LC,46,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/12/2022,4,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/13/2022,4,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/14/2022,4,4.5,ug/m3 LC,25,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/15/2022,4,5.3,ug/m3 LC,29,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/16/2022,4,4.7,ug/m3 LC,26,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/17/2022,4,9,ug/m3 LC,50,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/18/2022,4,6.1,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/19/2022,4,6.1,ug/m3 LC,34,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/20/2022,4,4.9,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/21/2022,4,11.3,ug/m3 LC,55,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/22/2022,4,8.8,ug/m3 LC,49,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/23/2022,4,3.1,ug/m3 LC,17,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/24/2022,4,6.3,ug/m3 LC,35,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/25/2022,4,5,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/26/2022,4,6.5,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/27/2022,4,8.4,ug/m3 LC,47,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/28/2022,4,8.2,ug/m3 LC,46,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/29/2022,4,7.5,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/30/2022,4,6.9,ug/m3 LC,38,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
12/31/2022,4,9.2,ug/m3 LC,51,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/1/2022,24,8.8,ug/m3 LC,49,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/2/2022,24,2.9,ug/m3 LC,16,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/3/2022,24,3.4,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/4/2022,24,5.6,ug/m3 LC,31,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/5/2022,24,7.1,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/6/2022,24,7.2,ug/m3 LC,40,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/7/2022,24,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/8/2022,24,3.8,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/9/2022,24,5.3,ug/m3 LC,29,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/10/2022,24,3.2,ug/m3 LC,18,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/11/2022,24,5.1,ug/m3 LC,28,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/12/2022,24,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/13/2022,24,13.3,ug/m3 LC,59,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/14/2022,24,8.1,ug/m3 LC,45,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/15/2022,24,5.7,ug/m3 LC,32,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/16/2022,24,7,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/17/2022,24,3.4,ug/m3 LC,19,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/18/2022,24,3.1,ug/m3 LC,17,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/19/2022,24,6.4,ug/m3 LC,36,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/20/2022,24,3.7,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/21/2022,24,5.9,ug/m3 LC,33,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/22/2022,24,6.3,ug/m3 LC,35,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/23/2022,24,7.9,ug/m3 LC,44,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/24/2022,24,3.7,ug/m3 LC,21,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/25/2022,24,7,ug/m3 LC,39,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/26/2022,24,4.8,ug/m3 LC,27,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/27/2022,24,8.5,ug/m3 LC,47,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/28/2022,24,9,ug/m3 LC,50,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/29/2022,24,6.6,ug/m3 LC,37,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/30/2022,24,7.6,ug/m3 LC,42,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
1/31/2022,24,8.6,ug/m3 LC,48,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
2/1/2022,24,9.2,ug/m3 LC,51,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
2/2/2022,24,9.1,ug/m3 LC,51,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
2/3/2022,24,7.3,ug/m3 LC,41,EAST SYRACUSE,PM2.5 - Local Conditions,"Syracuse, NY",36,New York,67,Onondaga
